property_type,society,sector,price,price_per_sq_ft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,coordinates,latitude,longitude
flat,ireo skyon,sector 60,2.85,13936.0,3.0,4.0,3+,5.0,Relatively New,2045.0631458094144,0.0,1.0,0.0,0.0,0.0,2.0,174.0,"28.4003° N, 77.0975° E",28.4003,77.0975
flat,imperia aashiyara,sector 37c,0.4,5882.0,2.0,2.0,3,3.0,Under Construction,756.0,0.0,0.0,0.0,0.0,0.0,1.0,126.0,"28.4515° N, 76.9882° E",28.4515,76.9882
house,independent,sector 47,5.25,11667.0,9.0,9.0,3+,4.0,Relatively New,4650.0,0.0,1.0,0.0,0.0,0.0,2.0,142.0,"28.4276° N, 77.0492° E",28.4276,77.0492
flat,supertech hues,sector 68,0.9,7627.0,2.0,2.0,2,1.0,New Property,1311.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,"28.3853° N, 77.0484° E",28.3853,77.0484
flat,tata gurgaon gateway,sector 113,2.45,10786.0,3.0,3.0,3,8.0,Relatively New,2014.0,0.0,0.0,0.0,0.0,0.0,1.0,110.0,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,indiabulls centrum park,sector 103,1.34,7882.0,3.0,3.0,3+,12.0,Relatively New,1725.0,1.0,1.0,1.0,1.0,0.0,2.0,38.0,"28.4949° N, 76.9845° E",28.4949,76.9845
flat,emaar gurgaon greens,sector 102,1.38,13495.0,3.0,3.0,3,6.0,Relatively New,1315.0,0.0,1.0,0.0,0.0,0.0,2.0,128.0,"28.4750° N, 76.9715° E",28.475,76.9715
house,independent,sector 26,8.1,35294.0,5.0,5.0,2,4.0,Old Property,2295.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,"28.4757° N, 77.1032° E",28.4757,77.1032
flat,essel towers,sector 14,2.75,12500.0,4.0,5.0,3+,8.0,Old Property,2200.0,1.0,1.0,0.0,0.0,0.0,0.0,128.0,"28.4711° N, 77.0454° E",28.4711,77.0454
house,independent,sector 46,4.25,23148.0,5.0,4.0,2,3.0,Moderately Old,1836.0,0.0,0.0,1.0,0.0,0.0,2.0,57.0,"28.4374° N, 77.0586° E",28.4374,77.0586
flat,supertech araville,sector 79,1.35,9000.0,2.0,2.0,3,6.0,New Property,1350.0,1.0,0.0,0.0,0.0,1.0,2.0,88.0,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,proxima tower,sector 37c,0.6,4602.0,2.0,2.0,3,5.0,Under Construction,1180.0,1.0,0.0,0.0,1.0,0.0,1.0,55.0,"28.4515° N, 76.9882° E",28.4515,76.9882
flat,suncity platinum towers,sector 28,6.0,22346.0,3.0,3.0,2,8.0,Moderately Old,2983.0,0.0,1.0,0.0,0.0,0.0,1.0,31.0,"28.4728° N, 77.0865° E",28.4728,77.0865
flat,ramprastha the edge towers,sector 37d,1.0,5649.0,3.0,3.0,3+,13.0,Moderately Old,1602.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,tulip violet,sector 69,1.7,8445.0,4.0,4.0,2,7.0,Relatively New,1819.0,0.0,0.0,0.0,0.0,0.0,1.0,128.0,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,bestech park view grand spa,sector 81,2.3,8646.0,3.0,4.0,3+,7.0,Relatively New,2280.0,0.0,1.0,0.0,0.0,0.0,2.0,49.0,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,shri ram apartments,sector 4,0.32,3368.0,2.0,2.0,1,4.0,Relatively New,1056.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,"28.4738° N, 77.0107° E",28.4738,77.0107
house,independent,sector 25,6.6,36667.0,6.0,7.0,3+,2.0,Moderately Old,1800.0,1.0,1.0,0.0,0.0,0.0,2.0,119.0,"28.4844° N, 77.0860° E",28.4844,77.086
flat,baani city center,sector 63,0.88,10945.0,1.0,1.0,2,4.0,New Property,804.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.3971° N, 77.0867° E",28.3971,77.0867
flat,ss the leaf,sector 85,2.15,7645.0,4.0,5.0,3+,1.0,Relatively New,2545.0,0.0,1.0,0.0,0.0,0.0,1.0,165.0,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,godrej summit,sector 104,1.35,5000.0,4.0,5.0,3+,0.0,Relatively New,3000.0,1.0,1.0,1.0,1.0,0.0,1.0,112.0,"28.4788° N, 76.9960° E",28.4788,76.996
house,shivaji nagar residential,sector 11,3.08,11407.0,6.0,4.0,2,1.0,Moderately Old,2700.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4531° N, 77.0202° E",28.4531,77.0202
house,vipul tatvam villa,sector 48,18.5,26429.0,4.0,4.0,1,1.0,Moderately Old,7000.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,"28.4177° N, 77.0359° E",28.4177,77.0359
house,independent,sector 2,5.0,15385.0,6.0,6.0,2,1.0,Moderately Old,3611.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.5095° N, 77.0320° E",28.5095,77.032
flat,adani m2k oyster grande,sector 102,2.5,7817.0,4.0,5.0,3+,5.0,Relatively New,2894.0,0.0,1.0,0.0,0.0,0.0,1.0,76.0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,kendriya vihar,sector 56,0.47,7768.0,1.0,1.0,1,3.0,Old Property,672.0,0.0,0.0,0.0,0.0,0.0,2.0,52.0,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,bestech park view residency,sector 2,1.36,7646.0,3.0,3.0,3+,5.0,Moderately Old,1611.0,0.0,0.0,0.0,0.0,0.0,1.0,84.0,"28.5095° N, 77.0320° E",28.5095,77.032
flat,dlf new town heights,sector 90,1.65,6979.0,4.0,4.0,3+,15.0,Moderately Old,2139.0,0.0,1.0,0.0,0.0,0.0,2.0,137.0,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,m3m soulitude,sector 89,1.42,9978.0,3.0,3.0,2,3.0,New Property,1581.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,shree vardhman victoria,sector 70,1.65,8461.0,3.0,4.0,3,1.0,Relatively New,1586.0,0.0,1.0,0.0,0.0,0.0,0.0,167.0,"28.3968° N, 77.0233° E",28.3968,77.0233
house,birla navya,sector 63a,3.85,15437.0,3.0,3.0,3+,4.0,New Property,2771.0,0.0,1.0,0.0,0.0,0.0,2.0,160.0,"28.3923° N, 77.0888° E",28.3923,77.0888
flat,ireo victory valley,sector 67,2.99,11832.0,3.0,3.0,3,4.0,Relatively New,2200.0,0.0,1.0,0.0,0.0,0.0,2.0,37.0,"28.3859° N, 77.0608° E",28.3859,77.0608
house,ansal sushant lok,sector 43,10.5,27911.0,4.0,4.0,2,2.0,Old Property,3762.0,0.0,1.0,0.0,0.0,0.0,1.0,59.0,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,the close north,sector 50,2.51,11992.0,3.0,3.0,3,11.0,Moderately Old,2093.062041360907,0.0,0.0,1.0,1.0,0.0,2.0,109.0,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,shree vardhman victoria,sector 70,1.65,8461.0,3.0,4.0,3,5.0,Relatively New,1527.0,0.0,1.0,0.0,0.0,1.0,2.0,49.0,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,dlf the skycourt,sector 86,1.72,8916.0,3.0,3.0,1,8.0,Relatively New,1746.0,0.0,0.0,0.0,0.0,1.0,2.0,49.0,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,ss the leaf,sector 85,1.07,6524.0,2.0,2.0,3,21.0,Relatively New,1484.0,0.0,0.0,0.0,1.0,0.0,1.0,67.0,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,dlf new town heights,sector 90,1.25,6502.0,3.0,3.0,3+,5.0,Relatively New,1929.0,0.0,1.0,0.0,1.0,0.0,1.0,127.0,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,sare homes,sector 92,0.95,4871.0,4.0,3.0,3,13.0,New Property,1765.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,shapoorji pallonji joyville gurugram,sector 102,2.15,12706.0,3.0,3.0,3,10.0,Relatively New,1690.0,0.0,0.0,0.0,0.0,0.0,2.0,49.0,"28.4750° N, 76.9715° E",28.475,76.9715
house,independent,sector 13,0.9,11465.0,2.0,4.0,3,3.0,Moderately Old,785.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"28.4757° N, 77.0392° E",28.4757,77.0392
flat,dlf regal gardens,sector 90,1.3,7150.0,3.0,3.0,3+,7.0,Relatively New,1700.0,0.0,0.0,0.0,0.0,0.0,1.0,141.0,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,tulip violet,sector 69,1.6,10139.0,3.0,3.0,2,0.0,Relatively New,1428.0,0.0,0.0,0.0,1.0,0.0,1.0,49.0,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,orris carnation residency,sector 85,0.55,5788.0,2.0,2.0,2,5.0,Relatively New,1050.0,0.0,0.0,0.0,0.0,1.0,1.0,174.0,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,emaar mgf emerald floors premier,sector 65,2.35,14242.0,3.0,3.0,2,4.0,Relatively New,1650.0,1.0,1.0,0.0,0.0,0.0,1.0,165.0,"28.4030° N, 77.0690° E",28.403,77.069
flat,hsiidc sidco shivalik apartments,manesar,0.73,3560.0,3.0,3.0,3+,2.0,Moderately Old,1705.0,0.0,1.0,0.0,0.0,0.0,1.0,80.0,"28.3515° N, 76.9428° E",28.3515,76.9428
flat,signature global city,sector 37d,1.1,8494.0,3.0,3.0,2,2.0,Under Construction,1439.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,godrej,sector 79,1.41,9000.0,2.0,2.0,3,3.0,New Property,1747.0,1.0,0.0,0.0,0.0,0.0,1.0,104.0,"28.3624° N, 76.9787° E",28.3624,76.9787
house,unitech palms south city 1,sector 41,9.35,28858.0,10.0,10.0,3+,4.0,Moderately Old,7500.0,1.0,1.0,0.0,0.0,0.0,2.0,70.0,"28.4557° N, 77.0632° E",28.4557,77.0632
house,dlf city plots phase 2,sector 25,7.5,31686.0,9.0,9.0,3+,4.0,Relatively New,2300.5,1.0,1.0,0.0,1.0,0.0,2.0,160.0,"28.4844° N, 77.0860° E",28.4844,77.086
flat,emaar mgf emerald floors premier,sector 65,2.24,13575.0,3.0,3.0,3,2.0,Relatively New,1833.0,1.0,1.0,0.0,0.0,0.0,1.0,46.0,"28.4030° N, 77.0690° E",28.403,77.069
flat,signature global solera,sector 107,0.28,5828.0,2.0,2.0,2,0.0,Relatively New,543.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,indiabulls centrum park,sector 103,1.15,7765.0,2.0,2.0,3,8.0,Relatively New,1250.0,1.0,0.0,0.0,0.0,0.0,2.0,135.0,"28.4949° N, 76.9845° E",28.4949,76.9845
flat,central park flower valley,sector 33,2.2,10476.0,3.0,3.0,3,12.0,New Property,1900.0,0.0,1.0,0.0,0.0,0.0,2.0,49.0,"28.4420° N, 77.0207° E",28.442,77.0207
flat,dlf the belaire,sector 54,7.0,23333.0,4.0,6.0,3+,12.0,Moderately Old,2715.0,0.0,1.0,1.0,1.0,0.0,2.0,108.0,"28.4348° N, 77.1089° E",28.4348,77.1089
flat,4s aradhya homes,sector 67a,1.9,8863.0,4.0,4.0,3,3.0,New Property,1991.0,0.0,0.0,0.0,0.0,0.0,2.0,62.0,"28.3960° N, 77.0372° E",28.396,77.0372
flat,piedmont taksila heights,sector 37c,1.0,6506.0,3.0,3.0,3+,8.0,Relatively New,1708.0,0.0,0.0,0.0,0.0,0.0,2.0,49.0,"28.4515° N, 76.9882° E",28.4515,76.9882
house,eros rosewood city,sector 49,4.05,20769.0,3.0,3.0,3,2.0,Moderately Old,2000.0,0.0,1.0,1.0,0.0,0.0,1.0,46.0,"28.4121° N, 77.0480° E",28.4121,77.048
flat,dlf carlton estate,sector 43,2.0,14214.0,3.0,3.0,2,5.0,Moderately Old,1273.0,0.0,0.0,0.0,0.0,0.0,1.0,65.0,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,indiabulls centrum park,sector 103,1.35,7541.0,3.0,3.0,3+,3.0,Relatively New,1620.0,1.0,0.0,0.0,0.0,0.0,2.0,168.0,"28.4949° N, 76.9845° E",28.4949,76.9845
flat,green court,sector 90,0.5,8333.0,2.0,2.0,1,8.0,New Property,650.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,dlf the ultima,sector 81,2.2,10461.0,3.0,3.0,3+,5.0,Relatively New,1570.0,1.0,1.0,0.0,1.0,1.0,0.0,49.0,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,godrej oasis,sector 88a,1.15,7116.0,2.0,2.0,3,14.0,Relatively New,1380.0,1.0,0.0,0.0,1.0,0.0,1.0,174.0,"28.4347° N, 76.9557° E",28.4347,76.9557
flat,pyramid urban homes 2,sector 86,0.42,8483.0,2.0,2.0,1,2.0,New Property,557.0,1.0,1.0,0.0,1.0,1.0,1.0,84.0,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,signature global solera,sector 107,0.25,7862.0,1.0,1.0,0,0.0,Relatively New,318.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,smart world orchard,sector 61,2.45,15800.0,3.0,3.0,3,3.0,New Property,1223.0,1.0,1.0,0.0,0.0,0.0,1.0,119.0,"28.4050° N, 77.0963° E",28.405,77.0963
flat,jmd gardens,sector 33,3.25,7510.0,4.0,4.0,3+,17.0,Old Property,4809.0,0.0,1.0,0.0,0.0,0.0,2.0,130.0,"28.4420° N, 77.0207° E",28.442,77.0207
flat,m3m woodshire,sector 107,1.15,7496.0,2.0,2.0,3,0.0,Relatively New,1281.0,1.0,0.0,0.0,0.0,0.0,1.0,29.0,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,ansal heights 86,sector 86,0.9,5325.0,3.0,3.0,2,10.0,New Property,1690.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,"28.3986° N, 76.9384° E",28.3986,76.9384
house,rattan garden,sector 7,1.3,13499.0,2.0,3.0,2,3.0,Old Property,963.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4644° N, 77.0143° E",28.4644,77.0143
flat,ss,sector 85,2.17,7716.0,4.0,4.0,3,7.0,Relatively New,2600.0,1.0,1.0,0.0,1.0,0.0,1.0,49.0,"28.4042° N, 76.9513° E",28.4042,76.9513
house,unitech aspen greens,sector 50,12.0,37037.0,3.0,4.0,2,1.0,Moderately Old,3240.0,1.0,1.0,0.0,0.0,0.0,2.0,101.0,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,godrej aria,sector 79,1.0,6653.0,2.0,2.0,2,4.0,Relatively New,1300.0,1.0,0.0,0.0,0.0,0.0,1.0,49.0,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,suncity vatsal valley,gwal pahari,1.28,9552.0,3.0,3.0,3,1.0,Relatively New,1489.0,0.0,0.0,0.0,0.0,0.0,2.0,49.0,"28.4484° N, 77.0210° E",28.4484,77.021
house,independent,sector 23,5.65,17706.0,7.0,7.0,3+,2.0,Moderately Old,5000.0,0.0,1.0,0.0,1.0,0.0,1.0,68.0,"28.5121° N, 77.0478° E",28.5121,77.0478
flat,tata primanti,sector 72,5.0,11363.0,4.0,4.0,3+,2.0,New Property,4000.0,1.0,1.0,1.0,0.0,0.0,2.0,174.0,"28.4225° N, 77.0211° E",28.4225,77.0211
flat,chd avenue,sector 71,0.95,7917.0,2.0,2.0,0,5.0,Moderately Old,1200.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4104° N, 77.0281° E",28.4104,77.0281
flat,godrej summit,sector 104,0.75,5910.0,2.0,2.0,3,6.0,Relatively New,1148.0,0.0,0.0,0.0,0.0,1.0,1.0,79.0,"28.4788° N, 76.9960° E",28.4788,76.996
flat,conscient heritage max,sector 102,1.82,9011.0,3.0,4.0,3+,12.0,Relatively New,1757.0,0.0,1.0,0.0,0.0,0.0,1.0,101.0,"28.4750° N, 76.9715° E",28.475,76.9715
house,suncity essel towers,sector 28,8.95,17900.0,5.0,6.0,3+,4.0,Moderately Old,5000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4728° N, 77.0865° E",28.4728,77.0865
flat,vatika gurgaon,sector 83,1.18,6801.0,3.0,3.0,2,14.0,Relatively New,1618.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,"28.3986° N, 76.9647° E",28.3986,76.9647
house,independent,sector 2,0.7,7778.0,1.0,1.0,0,1.0,Moderately Old,900.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.5095° N, 77.0320° E",28.5095,77.032
flat,smart world gems,sector 89,1.0,9007.0,2.0,2.0,3,3.0,New Property,1233.0,1.0,0.0,0.0,0.0,1.0,1.0,99.0,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,madhur jeevan apartments,sector 56,1.59,8594.0,4.0,3.0,3+,3.0,Old Property,1900.0,0.0,0.0,0.0,0.0,1.0,2.0,33.0,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,mapsko casa bella,sector 82,1.38,5443.0,4.0,5.0,3+,20.0,Relatively New,2294.0,0.0,1.0,0.0,0.0,0.0,1.0,79.0,"28.3935° N, 76.9600° E",28.3935,76.96
house,dlf city plots,sector 26,13.5,29880.0,5.0,5.0,3,2.0,Old Property,4518.0,1.0,1.0,1.0,1.0,0.0,2.0,110.0,"28.4757° N, 77.1032° E",28.4757,77.1032
flat,bestech park view residency,sector 2,0.98,6261.0,2.0,2.0,3,14.0,Moderately Old,1416.0,1.0,0.0,0.0,0.0,0.0,1.0,92.0,"28.5095° N, 77.0320° E",28.5095,77.032
house,ansals florence villa,sector 57,6.0,22222.0,4.0,5.0,2,2.0,Old Property,2700.0,0.0,1.0,0.0,1.0,0.0,2.0,20.0,"28.4232° N, 77.0752° E",28.4232,77.0752
house,independent,sector 55,5.0,44444.0,2.0,9.0,3+,5.0,New Property,1125.0,0.0,0.0,0.0,0.0,1.0,2.0,44.0,"28.4281° N, 77.1100° E",28.4281,77.11
flat,vatika gurgaon,sector 83,0.87,6987.0,2.0,2.0,2,3.0,Moderately Old,1127.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,"28.3986° N, 76.9647° E",28.3986,76.9647
house,independent,sector 14,6.46,18889.0,5.0,5.0,2,3.0,Moderately Old,3420.0,1.0,1.0,0.0,1.0,0.0,2.0,27.0,"28.4711° N, 77.0454° E",28.4711,77.0454
flat,smart world orchard,sector 61,2.0,12911.0,3.0,3.0,2,3.0,New Property,1721.0,0.0,0.0,0.0,0.0,1.0,1.0,61.0,"28.4050° N, 77.0963° E",28.405,77.0963
flat,sbtl caladium,sector 109,1.7,6679.0,3.0,3.0,3+,9.0,Relatively New,2303.0,0.0,1.0,0.0,0.0,0.0,1.0,159.0,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,ats tourmaline,sector 109,1.45,6744.0,3.0,4.0,3+,4.0,Relatively New,1797.0,0.0,1.0,0.0,0.0,0.0,1.0,71.0,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,ambience creacions,sector 22,1.99,15546.0,2.0,2.0,2,9.0,New Property,1285.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,"28.5072° N, 77.0640° E",28.5072,77.064
flat,mapsko mount ville,sector 79,1.25,8389.0,3.0,3.0,3,18.0,Relatively New,1058.0,1.0,0.0,0.0,0.0,0.0,2.0,102.0,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,pareena coban residences,sector 99a,1.45,7260.0,3.0,5.0,3,11.0,Relatively New,1807.0,0.0,1.0,0.0,0.0,1.0,2.0,49.0,"28.4561° N, 76.9542° E",28.4561,76.9542
flat,ats kocoon,sector 109,2.15,10262.0,3.0,4.0,3,9.0,Relatively New,1896.0,0.0,1.0,0.0,0.0,0.0,1.0,97.0,"28.5073° N, 77.0089° E",28.5073,77.0089
house,independent,sector 25,10.85,38150.0,6.0,6.0,1,3.0,Relatively New,2844.0,0.0,0.0,1.0,0.0,0.0,2.0,136.0,"28.4844° N, 77.0860° E",28.4844,77.086
flat,tulip leaf,sector 69,2.07,11423.0,3.0,3.0,3,16.0,Relatively New,1640.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,shree vardhman flora,sector 90,1.25,4854.0,4.0,5.0,2,8.0,Relatively New,2330.0,1.0,1.0,0.0,0.0,0.0,1.0,165.0,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,emaar mgf emerald floors premier,sector 65,2.9,14683.0,4.0,4.0,0,0.0,Relatively New,2194.0,0.0,0.0,1.0,0.0,0.0,1.0,50.0,"28.4030° N, 77.0690° E",28.403,77.069
flat,emaar mgf the palm drive,sector 66,3.5,15901.0,3.0,3.0,2,4.0,Relatively New,2200.0,1.0,0.0,0.0,0.0,0.0,1.0,89.0,"28.3925° N, 77.0541° E",28.3925,77.0541
house,independent,sector 4,5.0,10101.0,3.0,3.0,2,1.0,Old Property,4950.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,bestech park view grand spa,sector 81,2.91,9136.0,4.0,5.0,2,6.0,Relatively New,3017.0,0.0,1.0,0.0,0.0,0.0,2.0,101.0,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,bestech park view spa next,sector 67,2.72,11574.0,4.0,4.0,3+,0.0,Relatively New,2250.0,0.0,1.0,0.0,1.0,0.0,2.0,128.0,"28.3859° N, 77.0608° E",28.3859,77.0608
house,independent,sector 43,8.25,30556.0,5.0,6.0,3+,3.0,Moderately Old,2700.0,1.0,1.0,1.0,1.0,0.0,2.0,64.0,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,ireo the grand arch,sector 58,2.2,16000.0,2.0,2.0,2,6.0,Relatively New,1244.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,"28.4200° N, 77.1105° E",28.42,77.1105
house,huda flats,sector 7,2.3,17037.0,5.0,3.0,3+,3.0,Old Property,1350.0,1.0,1.0,0.0,1.0,0.0,1.0,27.0,"28.4644° N, 77.0143° E",28.4644,77.0143
house,sushant lok 1 builder floors,sector 43,1.95,10078.0,3.0,4.0,3+,4.0,New Property,1935.0,0.0,1.0,0.0,0.0,0.0,2.0,78.0,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,m3m golfestate,sector 79,1.4,10000.0,2.0,2.0,2,4.0,Relatively New,1556.0,1.0,1.0,1.0,0.0,0.0,0.0,83.0,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,emaar imperial gardens,sector 102,1.91,9550.0,3.0,4.0,2,17.0,Relatively New,1587.0,1.0,1.0,0.0,0.0,0.0,2.0,152.0,"28.4750° N, 76.9715° E",28.475,76.9715
flat,supertech araville,sector 79,0.9,6950.0,2.0,2.0,0,12.0,Relatively New,1295.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,ashiana anmol,sector 33,1.1,8627.0,2.0,2.0,2,4.0,Under Construction,1275.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4420° N, 77.0207° E",28.442,77.0207
flat,signature global city 81,sector 81,0.96,9767.0,2.0,2.0,2,1.0,Under Construction,1194.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,"28.3867° N, 76.9485° E",28.3867,76.9485
house,dlf city plots,sector 26,4.0,4531.0,4.0,3.0,2,2.0,Relatively New,8829.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,"28.4757° N, 77.1032° E",28.4757,77.1032
flat,dlf the primus,sector 82a,1.85,10283.0,3.0,3.0,3+,2.0,Relatively New,1668.0,0.0,0.0,0.0,0.0,0.0,2.0,44.0,"28.3858° N, 76.9686° E",28.3858,76.9686
flat,guru gram haryana cghs,sector 56,1.39,8424.0,3.0,2.0,3,6.0,Old Property,1750.0,0.0,1.0,0.0,1.0,0.0,2.0,89.0,"28.4245° N, 77.0991° E",28.4245,77.0991
house,unitech aspen greens,sector 50,6.8,31481.0,4.0,5.0,3,3.0,Old Property,2160.0,1.0,1.0,0.0,0.0,0.0,2.0,111.0,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,ats triumph,sector 104,1.85,8078.0,3.0,4.0,3+,14.0,Relatively New,2072.0,1.0,1.0,1.0,1.0,0.0,1.0,117.0,"28.4788° N, 76.9960° E",28.4788,76.996
flat,signature global orchard avenue,sector 93,0.4,5479.0,2.0,2.0,0,0.0,Relatively New,730.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28.4153° N, 76.9326° E",28.4153,76.9326
flat,tulip violet,sector 69,1.38,8972.0,3.0,3.0,1,12.0,Relatively New,1392.0,0.0,0.0,0.0,0.0,0.0,1.0,157.0,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,dlf regal gardens,sector 90,1.13,6647.0,3.0,3.0,3+,8.0,Relatively New,1566.0,0.0,0.0,0.0,0.0,1.0,1.0,72.0,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,ansal heights,sector 92,0.6,4546.0,2.0,2.0,3,11.0,Under Construction,1195.0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,experion the heartsong,sector 108,1.7,8487.0,3.0,4.0,3+,14.0,Relatively New,1500.29,0.0,1.0,0.0,0.0,0.0,1.0,119.0,"28.5134° N, 76.9830° E",28.5134,76.983
house,international city by sobha phase 1,sector 109,6.1,25103.0,5.0,6.0,3+,2.0,Moderately Old,2430.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,signature the roselia,sector 95,0.41,6194.0,2.0,2.0,2,12.0,New Property,670.0,1.0,0.0,0.0,0.0,0.0,2.0,90.0,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,central park flower valley aqua front towers,sector 33,1.7,9449.0,3.0,3.0,3+,5.0,New Property,1697.0,0.0,0.0,0.0,0.0,0.0,2.0,44.0,"28.4420° N, 77.0207° E",28.442,77.0207
flat,experion windchants,sector 112,5.49,11584.0,4.0,5.0,3+,5.0,Relatively New,3655.35,0.0,1.0,0.0,0.0,0.0,2.0,168.0,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,uphaar residency 2,sector 105,0.42,5600.0,3.0,2.0,1,0.0,Moderately Old,833.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,"28.4952° N, 77.0114° E",28.4952,77.0114
flat,godrej aria,sector 79,1.3,9622.0,2.0,4.0,2,3.0,Relatively New,1223.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,paras dews,sector 106,1.25,7102.0,3.0,4.0,3+,5.0,Relatively New,1186.0,0.0,1.0,0.0,0.0,0.0,1.0,165.0,"28.5007° N, 77.0003° E",28.5007,77.0003
house,rwa sector 46,sector 46,4.5,24390.0,6.0,6.0,3+,3.0,Moderately Old,1845.0,0.0,0.0,1.0,0.0,0.0,2.0,80.0,"28.4374° N, 77.0586° E",28.4374,77.0586
flat,raheja revanta,sector 78,0.99,6100.0,2.0,2.0,3,14.0,Under Construction,1467.0,0.0,0.0,0.0,0.0,1.0,1.0,39.0,"28.3733° N, 76.9729° E",28.3733,76.9729
